Tppt,Vendor_ID,Vendor_Name,Route,Shipping_Type,Shipping_Type_Name,Kapasitas,OA,Source,Destination
3083,20009797,PT Sarijasa Transutama - Jakarta,R04064,C3,Container 40 FT HC,69,"25,200,000",DC RANCAEKEK,MEDAN RAYA-7101
3083,20009038,PT CITRA MITRA MUTIARA TRANSPORTASI,R04064,C3,Container 40 FT HC,69,"26,000,000",DC RANCAEKEK,MEDAN RAYA-7101
3083,20009038,PT CITRA MITRA MUTIARA TRANSPORTASI,R04064,C3,Container 40 FT HC,69,"26,000,000",DC RANCAEKEK,MEDAN RAYA-7101
3083,20015233,PT TRANSINDO LOGISTIK BERJAYA,R04064,C3,Container 40 FT HC,69,"26,000,000",DC RANCAEKEK,MEDAN RAYA-7101
3083,20009797,PT Sarijasa Transutama - Jakarta,R04064,C3,Container 40 FT HC,69,"26,700,000",DC RANCAEKEK,MEDAN RAYA-7101
3083,20009797,PT Sarijasa Transutama - Jakarta,R04064,C3,Container 40 FT HC,69,"27,100,000",DC RANCAEKEK,MEDAN RAYA-7101
3083,20014965,PT FINA ABADI SEJAHTERA,R04064,MI,Truck 45 M3,45,"19,700,000",DC RANCAEKEK,MEDAN RAYA-7101
3083,20014776,PT MOSTRANS GLOBAL DIGILOG,R04064,MI,Truck 45 M3,45,"23,700,000",DC RANCAEKEK,MEDAN RAYA-7101
3083,20013166,PT MITRA TOTAL PERSADA,R04064,MJ,Truck 50 M3,50,"20,000,000",DC RANCAEKEK,MEDAN RAYA-7101
3083,20010147,PT JAYA PRATAMA PERKASA,R04064,MJ,Truck 50 M3,50,"21,825,000",DC RANCAEKEK,MEDAN RAYA-7101
3083,20010147,PT JAYA PRATAMA PERKASA,R04065,MJ,Truck 50 M3,50,"21,825,000",DC RANCAEKEK,MM MEDAN-7101
3083,20009038,PT CITRA MITRA MUTIARA TRANSPORTASI,R04066,C1,Container 20 FT,29,"13,500,000",DC RANCAEKEK,TM PEKANBARU-7102
3083,20009797,PT Sarijasa Transutama - Jakarta,R04066,C1,Container 20 FT,29,"13,700,000",DC RANCAEKEK,TM PEKANBARU-7102
3083,20014663,PT Maju Prima Swaraya,R04066,C1,Container 20 FT,29,"14,000,000",DC RANCAEKEK,TM PEKANBARU-7102
3083,20014663,PT Maju Prima Swaraya,R04066,C1,Container 20 FT,29,"14,000,000",DC RANCAEKEK,TM PEKANBARU-7102
3083,20009797,PT Sarijasa Transutama - Jakarta,R04066,C1,Container 20 FT,29,"14,100,000",DC RANCAEKEK,TM PEKANBARU-7102
3083,20009038,PT CITRA MITRA MUTIARA TRANSPORTASI,R04066,C1,Container 20 FT,29,"14,250,000",DC RANCAEKEK,TM PEKANBARU-7102
3083,20009038,PT CITRA MITRA MUTIARA TRANSPORTASI,R04066,C1,Container 20 FT,29,"14,250,000",DC RANCAEKEK,TM PEKANBARU-7102
3083,20009797,PT Sarijasa Transutama - Jakarta,R04066,C1,Container 20 FT,29,"14,300,000",DC RANCAEKEK,TM PEKANBARU-7102
3083,20015233,PT TRANSINDO LOGISTIK BERJAYA,R04066,C1,Container 20 FT,29,"14,300,000",DC RANCAEKEK,TM PEKANBARU-7102
3083,20003657,"Mitra Intertrans Forwarding - S, PT",R04066,C1,Container 20 FT,29,"15,000,000",DC RANCAEKEK,TM PEKANBARU-7102
3083,20009038,PT CITRA MITRA MUTIARA TRANSPORTASI,R04066,C3,Container 40 FT HC,69,"22,000,000",DC RANCAEKEK,TM PEKANBARU-7102
3083,20015233,PT TRANSINDO LOGISTIK BERJAYA,R04066,C3,Container 40 FT HC,69,"22,500,000",DC RANCAEKEK,TM PEKANBARU-7102
3083,20014663,PT Maju Prima Swaraya,R04066,C3,Container 40 FT HC,69,"22,600,000",DC RANCAEKEK,TM PEKANBARU-7102
3083,20014663,PT Maju Prima Swaraya,R04066,C3,Container 40 FT HC,69,"22,600,000",DC RANCAEKEK,TM PEKANBARU-7102
3083,20009797,PT Sarijasa Transutama - Jakarta,R04066,C3,Container 40 FT HC,69,"22,700,000",DC RANCAEKEK,TM PEKANBARU-7102
3083,20003657,"Mitra Intertrans Forwarding - S, PT",R04066,C3,Container 40 FT HC,69,"23,300,000",DC RANCAEKEK,TM PEKANBARU-7102
3083,20009038,PT CITRA MITRA MUTIARA TRANSPORTASI,R04066,C3,Container 40 FT HC,69,"24,000,000",DC RANCAEKEK,TM PEKANBARU-7102
3083,20009038,PT CITRA MITRA MUTIARA TRANSPORTASI,R04066,C3,Container 40 FT HC,69,"24,000,000",DC RANCAEKEK,TM PEKANBARU-7102
3083,20009797,PT Sarijasa Transutama - Jakarta,R04066,C3,Container 40 FT HC,69,"24,100,000",DC RANCAEKEK,TM PEKANBARU-7102
3083,20009797,PT Sarijasa Transutama - Jakarta,R04066,C3,Container 40 FT HC,69,"24,500,000",DC RANCAEKEK,TM PEKANBARU-7102
3083,20012610,PT Central Sarana Anugerah,R04066,MI,Truck 45 M3,45,"12,375,000",DC RANCAEKEK,TM PEKANBARU-7102
3083,20005315,PT Sinar Indah Cahaya,R04066,MI,Truck 45 M3,45,"14,750,000",DC RANCAEKEK,TM PEKANBARU-7102
3083,20014965,PT FINA ABADI SEJAHTERA,R04066,MI,Truck 45 M3,45,"15,625,000",DC RANCAEKEK,TM PEKANBARU-7102
3083,20013706,PT Lapan Lima Logistic,R04066,MI,Truck 45 M3,45,"18,000,000",DC RANCAEKEK,TM PEKANBARU-7102
3083,20014776,PT MOSTRANS GLOBAL DIGILOG,R04066,MI,Truck 45 M3,45,"19,700,000",DC RANCAEKEK,TM PEKANBARU-7102
3083,20010147,PT JAYA PRATAMA PERKASA,R04066,MJ,Truck 50 M3,50,"16,671,875",DC RANCAEKEK,TM PEKANBARU-7102
3083,20010147,PT JAYA PRATAMA PERKASA,R04067,MJ,Truck 50 M3,50,"16,671,875",DC RANCAEKEK,TM AIR MOLEK-7102
3083,20010147,PT JAYA PRATAMA PERKASA,R04068,MJ,Truck 50 M3,50,"16,921,875",DC RANCAEKEK,TM PEKANBARU-TM AIR MOLEK
3083,20005315,PT Sinar Indah Cahaya,R04071,MI,Truck 45 M3,45,"10,936,800",DC RANCAEKEK,TM BETUNG-7103
3083,20002883,"Karya Total Mandiri, PT",R04072,M4,Truck 20 M3,20,"7,250,000",DC RANCAEKEK,TM JAMBI-7103
3083,20014965,PT FINA ABADI SEJAHTERA,R04072,MI,Truck 45 M3,45,"11,250,000",DC RANCAEKEK,TM JAMBI-7103
3083,20005315,PT Sinar Indah Cahaya,R04072,MI,Truck 45 M3,45,"13,540,800",DC RANCAEKEK,TM JAMBI-7103
3083,20013706,PT Lapan Lima Logistic,R04072,MI,Truck 45 M3,45,"15,000,000",DC RANCAEKEK,TM JAMBI-7103
3083,20010147,PT JAYA PRATAMA PERKASA,R04072,MJ,Truck 50 M3,50,"13,640,625",DC RANCAEKEK,TM JAMBI-7103
3083,20012610,PT Central Sarana Anugerah,R04073,MI,Truck 45 M3,45,"10,350,000",DC RANCAEKEK,TM MUARA BUNGO-7103
3083,20014965,PT FINA ABADI SEJAHTERA,R04073,MI,Truck 45 M3,45,"11,500,000",DC RANCAEKEK,TM MUARA BUNGO-7103
3083,20005315,PT Sinar Indah Cahaya,R04073,MI,Truck 45 M3,45,"13,200,000",DC RANCAEKEK,TM MUARA BUNGO-7103
3083,20013706,PT Lapan Lima Logistic,R04073,MI,Truck 45 M3,45,"17,000,000",DC RANCAEKEK,TM MUARA BUNGO-7103
3083,20010147,PT JAYA PRATAMA PERKASA,R04073,MJ,Truck 50 M3,50,"15,035,000",DC RANCAEKEK,TM MUARA BUNGO-7103
3083,20012610,PT Central Sarana Anugerah,R04074,MI,Truck 45 M3,45,"10,350,000",DC RANCAEKEK,TM BANGKO-7103
3083,20014965,PT FINA ABADI SEJAHTERA,R04074,MI,Truck 45 M3,45,"12,000,000",DC RANCAEKEK,TM BANGKO-7103
3083,20005315,PT Sinar Indah Cahaya,R04074,MI,Truck 45 M3,45,"13,200,000",DC RANCAEKEK,TM BANGKO-7103
3083,20010147,PT JAYA PRATAMA PERKASA,R04074,MJ,Truck 50 M3,50,"15,035,000",DC RANCAEKEK,TM BANGKO-7103
3083,20009038,PT CITRA MITRA MUTIARA TRANSPORTASI,R04080,C1,Container 20 FT,29,"14,500,000",DC RANCAEKEK,RDC BALIKPAPAN
3083,20009797,PT Sarijasa Transutama - Jakarta,R04080,C1,Container 20 FT,29,"14,700,000",DC RANCAEKEK,RDC BALIKPAPAN
3083,20009038,PT CITRA MITRA MUTIARA TRANSPORTASI,R04080,C1,Container 20 FT,29,"14,850,000",DC RANCAEKEK,RDC BALIKPAPAN
3083,20009797,PT Sarijasa Transutama - Jakarta,R04080,C1,Container 20 FT,29,"14,900,000",DC RANCAEKEK,RDC BALIKPAPAN
3083,20014663,PT Maju Prima Swaraya,R04080,C1,Container 20 FT,29,"14,900,000",DC RANCAEKEK,RDC BALIKPAPAN
3083,20014663,PT Maju Prima Swaraya,R04080,C1,Container 20 FT,29,"14,900,000",DC RANCAEKEK,RDC BALIKPAPAN
3083,20015233,PT TRANSINDO LOGISTIK BERJAYA,R04080,C1,Container 20 FT,29,"14,900,000",DC RANCAEKEK,RDC BALIKPAPAN
3083,20009797,PT Sarijasa Transutama - Jakarta,R04080,C1,Container 20 FT,29,"15,100,000",DC RANCAEKEK,RDC BALIKPAPAN
3083,20009038,PT CITRA MITRA MUTIARA TRANSPORTASI,R04080,C1,Container 20 FT,29,"15,500,000",DC RANCAEKEK,RDC BALIKPAPAN
3083,20009038,PT CITRA MITRA MUTIARA TRANSPORTASI,R04080,C1,Container 20 FT,29,"15,500,000",DC RANCAEKEK,RDC BALIKPAPAN
3083,20003657,"Mitra Intertrans Forwarding - S, PT",R04080,C1,Container 20 FT,29,"15,800,000",DC RANCAEKEK,RDC BALIKPAPAN
3083,20015233,PT TRANSINDO LOGISTIK BERJAYA,R04080,C3,Container 40 FT HC,69,"23,500,000",DC RANCAEKEK,RDC BALIKPAPAN
3083,20009038,PT CITRA MITRA MUTIARA TRANSPORTASI,R04080,C3,Container 40 FT HC,69,"24,500,000",DC RANCAEKEK,RDC BALIKPAPAN
3083,20009038,PT CITRA MITRA MUTIARA TRANSPORTASI,R04080,C3,Container 40 FT HC,69,"24,500,000",DC RANCAEKEK,RDC BALIKPAPAN
3083,20009038,PT CITRA MITRA MUTIARA TRANSPORTASI,R04080,C3,Container 40 FT HC,69,"24,500,000",DC RANCAEKEK,RDC BALIKPAPAN
3083,20009797,PT Sarijasa Transutama - Jakarta,R04080,C3,Container 40 FT HC,69,"24,800,000",DC RANCAEKEK,RDC BALIKPAPAN
3083,20014663,PT Maju Prima Swaraya,R04080,C3,Container 40 FT HC,69,"25,000,000",DC RANCAEKEK,RDC BALIKPAPAN
3083,20014663,PT Maju Prima Swaraya,R04080,C3,Container 40 FT HC,69,"25,000,000",DC RANCAEKEK,RDC BALIKPAPAN
3083,20003657,"Mitra Intertrans Forwarding - S, PT",R04080,C3,Container 40 FT HC,69,"25,800,000",DC RANCAEKEK,RDC BALIKPAPAN
3083,20009797,PT Sarijasa Transutama - Jakarta,R04080,C3,Container 40 FT HC,69,"26,000,000",DC RANCAEKEK,RDC BALIKPAPAN
3083,20009797,PT Sarijasa Transutama - Jakarta,R04080,C3,Container 40 FT HC,69,"26,400,000",DC RANCAEKEK,RDC BALIKPAPAN
3083,20014663,PT Maju Prima Swaraya,R04081,C1,Container 20 FT,29,"11,700,000",DC RANCAEKEK,TM BANJARMASIN
3083,20009038,PT CITRA MITRA MUTIARA TRANSPORTASI,R04081,C1,Container 20 FT,29,"11,900,000",DC RANCAEKEK,TM BANJARMASIN
3083,20015233,PT TRANSINDO LOGISTIK BERJAYA,R04081,C1,Container 20 FT,29,"11,900,000",DC RANCAEKEK,TM BANJARMASIN
3083,20009038,PT CITRA MITRA MUTIARA TRANSPORTASI,R04081,C1,Container 20 FT,29,"11,950,000",DC RANCAEKEK,TM BANJARMASIN
3083,20009038,PT CITRA MITRA MUTIARA TRANSPORTASI,R04081,C1,Container 20 FT,29,"11,950,000",DC RANCAEKEK,TM BANJARMASIN
3083,20009038,PT CITRA MITRA MUTIARA TRANSPORTASI,R04081,C1,Container 20 FT,29,"11,950,000",DC RANCAEKEK,TM BANJARMASIN
3083,20014663,PT Maju Prima Swaraya,R04081,C1,Container 20 FT,29,"12,000,000",DC RANCAEKEK,TM BANJARMASIN
3083,20009797,PT Sarijasa Transutama - Jakarta,R04081,C1,Container 20 FT,29,"12,500,000",DC RANCAEKEK,TM BANJARMASIN
3083,20009797,PT Sarijasa Transutama - Jakarta,R04081,C1,Container 20 FT,29,"12,900,000",DC RANCAEKEK,TM BANJARMASIN
3083,20009797,PT Sarijasa Transutama - Jakarta,R04081,C1,Container 20 FT,29,"13,100,000",DC RANCAEKEK,TM BANJARMASIN
3083,20003657,"Mitra Intertrans Forwarding - S, PT",R04081,C1,Container 20 FT,29,"13,400,000",DC RANCAEKEK,TM BANJARMASIN
3083,20009038,PT CITRA MITRA MUTIARA TRANSPORTASI,R04081,C3,Container 40 FT HC,69,"19,000,000",DC RANCAEKEK,TM BANJARMASIN
3083,20014663,PT Maju Prima Swaraya,R04081,C3,Container 40 FT HC,69,"19,100,000",DC RANCAEKEK,TM BANJARMASIN
3083,20009038,PT CITRA MITRA MUTIARA TRANSPORTASI,R04081,C3,Container 40 FT HC,69,"19,200,000",DC RANCAEKEK,TM BANJARMASIN
3083,20009038,PT CITRA MITRA MUTIARA TRANSPORTASI,R04081,C3,Container 40 FT HC,69,"19,200,000",DC RANCAEKEK,TM BANJARMASIN
3083,20015233,PT TRANSINDO LOGISTIK BERJAYA,R04081,C3,Container 40 FT HC,69,"19,250,000",DC RANCAEKEK,TM BANJARMASIN
3083,20014663,PT Maju Prima Swaraya,R04081,C3,Container 40 FT HC,69,"19,300,000",DC RANCAEKEK,TM BANJARMASIN
3083,20009038,PT CITRA MITRA MUTIARA TRANSPORTASI,R04081,C3,Container 40 FT HC,69,"19,600,000",DC RANCAEKEK,TM BANJARMASIN
3083,20009797,PT Sarijasa Transutama - Jakarta,R04081,C3,Container 40 FT HC,69,"19,800,000",DC RANCAEKEK,TM BANJARMASIN
3083,20003657,"Mitra Intertrans Forwarding - S, PT",R04081,C3,Container 40 FT HC,69,"21,000,000",DC RANCAEKEK,TM BANJARMASIN
3083,20009797,PT Sarijasa Transutama - Jakarta,R04081,C3,Container 40 FT HC,69,"21,200,000",DC RANCAEKEK,TM BANJARMASIN
3083,20009797,PT Sarijasa Transutama - Jakarta,R04081,C3,Container 40 FT HC,69,"21,800,000",DC RANCAEKEK,TM BANJARMASIN
3083,20000666,CV BAHAGIA JAYA,R04092,MF,Truck 30 M3,30,"2,489,261",DC RANCAEKEK,TM BANJARNEGARA-7112
3083,20015058,PT JEJE HARAPAN TRANSINDO,R04094,ME,Truck 25 M3,25,"2,700,000",DC RANCAEKEK,TM MAGELANG-7112
3083,20000666,CV BAHAGIA JAYA,R04094,MF,Truck 30 M3,30,"2,738,188",DC RANCAEKEK,TM MAGELANG-7112
3083,20015058,PT JEJE HARAPAN TRANSINDO,R04094,MF,Truck 30 M3,30,"4,200,000",DC RANCAEKEK,TM MAGELANG-7112
3083,20015058,PT JEJE HARAPAN TRANSINDO,R04095,ME,Truck 25 M3,25,"2,200,000",DC RANCAEKEK,TM PURWOKERTO-7112
3083,20013166,PT MITRA TOTAL PERSADA,R04095,ME,Truck 25 M3,25,"2,350,000",DC RANCAEKEK,TM PURWOKERTO-7112
3083,20000666,CV BAHAGIA JAYA,R04095,MF,Truck 30 M3,30,"2,290,120",DC RANCAEKEK,TM PURWOKERTO-7112
3083,20015058,PT JEJE HARAPAN TRANSINDO,R04095,MF,Truck 30 M3,30,"3,400,000",DC RANCAEKEK,TM PURWOKERTO-7112
3083,20012860,PT Citra Karya Putra Transportasi,R04095,MH,Truck 40 M3,40,"2,500,000",DC RANCAEKEK,TM PURWOKERTO-7112
3083,20014588,"Seino Indomobil Logistics, PT",R04095,MI,Truck 45 M3,45,"3,800,000",DC RANCAEKEK,TM PURWOKERTO-7112
3083,20010271,PT HANA JAYA PUTRA TRANSPORT,R04095,MI,Truck 45 M3,45,"4,200,000",DC RANCAEKEK,TM PURWOKERTO-7112
3083,20010271,PT HANA JAYA PUTRA TRANSPORT,R04095,MI,Truck 45 M3,45,"4,500,000",DC RANCAEKEK,TM PURWOKERTO-7112
3083,20012860,PT Citra Karya Putra Transportasi,R04095,MI,Truck 45 M3,45,"4,500,000",DC RANCAEKEK,TM PURWOKERTO-7112
3083,20015058,PT JEJE HARAPAN TRANSINDO,R04095,MI,Truck 45 M3,45,"4,900,000",DC RANCAEKEK,TM PURWOKERTO-7112
3083,20013166,PT MITRA TOTAL PERSADA,R04096,ME,Truck 25 M3,25,"2,900,000",DC RANCAEKEK,TM SOLO-7112
3083,20000666,CV BAHAGIA JAYA,R04096,MF,Truck 30 M3,30,"3,285,825",DC RANCAEKEK,TM SOLO-7112
3083,20014588,"Seino Indomobil Logistics, PT",R04096,MI,Truck 45 M3,45,"2,800,000",DC RANCAEKEK,TM SOLO-7112
3083,20013472,PT JAVA LINE LOGISTICS,R04096,MI,Truck 45 M3,45,"3,200,000",DC RANCAEKEK,TM SOLO-7112
3083,20010271,PT HANA JAYA PUTRA TRANSPORT,R04096,MI,Truck 45 M3,45,"4,700,000",DC RANCAEKEK,TM SOLO-7112
3083,20010271,PT HANA JAYA PUTRA TRANSPORT,R04096,MI,Truck 45 M3,45,"5,000,000",DC RANCAEKEK,TM SOLO-7112
3083,20012860,PT Citra Karya Putra Transportasi,R04096,MI,Truck 45 M3,45,"5,000,000",DC RANCAEKEK,TM SOLO-7112
3083,20014965,PT FINA ABADI SEJAHTERA,R04096,MI,Truck 45 M3,45,"5,625,000",DC RANCAEKEK,TM SOLO-7112
3083,20009966,Deli Jaya,R04096,MJ,Truck 50 M3,50,"4,800,000",DC RANCAEKEK,TM SOLO-7112
3083,20015058,PT JEJE HARAPAN TRANSINDO,R04097,M4,Truck 20 M3,20,"2,700,000",DC RANCAEKEK,TM YOGYAKARTA-7112
3083,20013166,PT MITRA TOTAL PERSADA,R04097,ME,Truck 25 M3,25,"3,000,000",DC RANCAEKEK,TM YOGYAKARTA-7112
3083,20015058,PT JEJE HARAPAN TRANSINDO,R04097,ME,Truck 25 M3,25,"3,000,000",DC RANCAEKEK,TM YOGYAKARTA-7112
3083,20000666,CV BAHAGIA JAYA,R04097,MF,Truck 30 M3,30,"2,787,973",DC RANCAEKEK,TM YOGYAKARTA-7112
3083,20015058,PT JEJE HARAPAN TRANSINDO,R04097,MF,Truck 30 M3,30,"4,200,000",DC RANCAEKEK,TM YOGYAKARTA-7112
3083,20013472,PT JAVA LINE LOGISTICS,R04097,MI,Truck 45 M3,45,"3,200,000",DC RANCAEKEK,TM YOGYAKARTA-7112
3083,20010271,PT HANA JAYA PUTRA TRANSPORT,R04097,MI,Truck 45 M3,45,"5,200,000",DC RANCAEKEK,TM YOGYAKARTA-7112
3083,20010271,PT HANA JAYA PUTRA TRANSPORT,R04097,MI,Truck 45 M3,45,"5,500,000",DC RANCAEKEK,TM YOGYAKARTA-7112
3083,20012860,PT Citra Karya Putra Transportasi,R04097,MI,Truck 45 M3,45,"5,500,000",DC RANCAEKEK,TM YOGYAKARTA-7112
3083,20014965,PT FINA ABADI SEJAHTERA,R04097,MI,Truck 45 M3,45,"5,625,000",DC RANCAEKEK,TM YOGYAKARTA-7112
3083,20015058,PT JEJE HARAPAN TRANSINDO,R04097,MI,Truck 45 M3,45,"6,150,000",DC RANCAEKEK,TM YOGYAKARTA-7112
3083,20012610,PT Central Sarana Anugerah,R04098,MI,Truck 45 M3,45,"9,135,000",DC RANCAEKEK,TM BENGKULU-7104
3083,20005315,PT Sinar Indah Cahaya,R04098,MI,Truck 45 M3,45,"11,500,000",DC RANCAEKEK,TM BENGKULU-7104
3083,20014965,PT FINA ABADI SEJAHTERA,R04098,MI,Truck 45 M3,45,"11,500,000",DC RANCAEKEK,TM BENGKULU-7104
3083,20010147,PT JAYA PRATAMA PERKASA,R04098,MJ,Truck 50 M3,50,"12,852,500",DC RANCAEKEK,TM BENGKULU-7104
3083,20012610,PT Central Sarana Anugerah,R04099,MI,Truck 45 M3,45,"8,500,000",DC RANCAEKEK,TM LAHAT-7104
3083,20005315,PT Sinar Indah Cahaya,R04099,MI,Truck 45 M3,45,"9,750,000",DC RANCAEKEK,TM LAHAT-7104
3083,20010147,PT JAYA PRATAMA PERKASA,R04099,MJ,Truck 50 M3,50,"12,306,875",DC RANCAEKEK,TM LAHAT-7104
3083,20012610,PT Central Sarana Anugerah,R04100,MI,Truck 45 M3,45,"9,000,000",DC RANCAEKEK,TM LUBUK LINGGAU-7104
3083,20005315,PT Sinar Indah Cahaya,R04100,MI,Truck 45 M3,45,"11,000,000",DC RANCAEKEK,TM LUBUK LINGGAU-7104
3083,20014965,PT FINA ABADI SEJAHTERA,R04100,MI,Truck 45 M3,45,"11,000,000",DC RANCAEKEK,TM LUBUK LINGGAU-7104
3083,20010147,PT JAYA PRATAMA PERKASA,R04100,MJ,Truck 50 M3,50,"11,761,000",DC RANCAEKEK,TM LUBUK LINGGAU-7104
3083,20009038,PT CITRA MITRA MUTIARA TRANSPORTASI,R04206,C1,Container 20 FT,29,"11,900,000",DC RANCAEKEK,TM PONTIANAK-7119
3083,20014663,PT Maju Prima Swaraya,R04206,C1,Container 20 FT,29,"12,600,000",DC RANCAEKEK,TM PONTIANAK-7119
3083,20014663,PT Maju Prima Swaraya,R04206,C1,Container 20 FT,29,"12,600,000",DC RANCAEKEK,TM PONTIANAK-7119
3083,20009038,PT CITRA MITRA MUTIARA TRANSPORTASI,R04206,C1,Container 20 FT,29,"12,650,000",DC RANCAEKEK,TM PONTIANAK-7119
3083,20009038,PT CITRA MITRA MUTIARA TRANSPORTASI,R04206,C1,Container 20 FT,29,"12,650,000",DC RANCAEKEK,TM PONTIANAK-7119
3083,20015233,PT TRANSINDO LOGISTIK BERJAYA,R04206,C1,Container 20 FT,29,"12,700,000",DC RANCAEKEK,TM PONTIANAK-7119
3083,20009797,PT Sarijasa Transutama - Jakarta,R04206,C1,Container 20 FT,29,"13,000,000",DC RANCAEKEK,TM PONTIANAK-7119
3083,20009797,PT Sarijasa Transutama - Jakarta,R04206,C1,Container 20 FT,29,"13,000,000",DC RANCAEKEK,TM PONTIANAK-7119
3083,20009797,PT Sarijasa Transutama - Jakarta,R04206,C1,Container 20 FT,29,"13,100,000",DC RANCAEKEK,TM PONTIANAK-7119
3083,20003657,"Mitra Intertrans Forwarding - S, PT",R04206,C1,Container 20 FT,29,"14,000,000",DC RANCAEKEK,TM PONTIANAK-7119
3083,20009038,PT CITRA MITRA MUTIARA TRANSPORTASI,R04206,C3,Container 40 FT HC,69,"20,000,000",DC RANCAEKEK,TM PONTIANAK-7119
3083,20014663,PT Maju Prima Swaraya,R04206,C3,Container 40 FT HC,69,"20,400,000",DC RANCAEKEK,TM PONTIANAK-7119
3083,20014663,PT Maju Prima Swaraya,R04206,C3,Container 40 FT HC,69,"20,400,000",DC RANCAEKEK,TM PONTIANAK-7119
3083,20009038,PT CITRA MITRA MUTIARA TRANSPORTASI,R04206,C3,Container 40 FT HC,69,"20,700,000",DC RANCAEKEK,TM PONTIANAK-7119
3083,20009038,PT CITRA MITRA MUTIARA TRANSPORTASI,R04206,C3,Container 40 FT HC,69,"20,700,000",DC RANCAEKEK,TM PONTIANAK-7119
3083,20015233,PT TRANSINDO LOGISTIK BERJAYA,R04206,C3,Container 40 FT HC,69,"20,700,000",DC RANCAEKEK,TM PONTIANAK-7119
3083,20009797,PT Sarijasa Transutama - Jakarta,R04206,C3,Container 40 FT HC,69,"21,600,000",DC RANCAEKEK,TM PONTIANAK-7119
3083,20009797,PT Sarijasa Transutama - Jakarta,R04206,C3,Container 40 FT HC,69,"21,600,000",DC RANCAEKEK,TM PONTIANAK-7119
3083,20009797,PT Sarijasa Transutama - Jakarta,R04206,C3,Container 40 FT HC,69,"21,900,000",DC RANCAEKEK,TM PONTIANAK-7119
3083,20003657,"Mitra Intertrans Forwarding - S, PT",R04206,C3,Container 40 FT HC,69,"22,000,000",DC RANCAEKEK,TM PONTIANAK-7119
3083,20015058,PT JEJE HARAPAN TRANSINDO,R04220,M4,Truck 20 M3,20,"1,650,000",DC RANCAEKEK,TM BOGOR 2-7109
3083,20015242,PT PUSAKA HANTARAN UTAMA,R04220,MC,Truck 15 M3,15,"1,300,000",DC RANCAEKEK,TM BOGOR 2-7109
3083,20015183,PT CIPTA PEDAGANG UNGGUL,R04220,MC,Truck 15 M3,15,"2,300,000",DC RANCAEKEK,TM BOGOR 2-7109
3083,20015143,PT ZEN INDOTAMA LOGISTIK,R04220,MC,Truck 15 M3,15,"2,625,000",DC RANCAEKEK,TM BOGOR 2-7109
3083,20011284,PT RAPI TRANS LOGISTIK INDONESIA,R04220,MD,Truck 16 M3,16,"1,300,000",DC RANCAEKEK,TM BOGOR 2-7109
3083,20015058,PT JEJE HARAPAN TRANSINDO,R04220,ME,Truck 25 M3,25,"1,800,000",DC RANCAEKEK,TM BOGOR 2-7109
3083,20015242,PT PUSAKA HANTARAN UTAMA,R04220,ME,Truck 25 M3,25,"2,000,000",DC RANCAEKEK,TM BOGOR 2-7109
3083,20013166,PT MITRA TOTAL PERSADA,R04220,ME,Truck 25 M3,25,"2,100,000",DC RANCAEKEK,TM BOGOR 2-7109
3083,20015183,PT CIPTA PEDAGANG UNGGUL,R04220,ME,Truck 25 M3,25,"2,500,000",DC RANCAEKEK,TM BOGOR 2-7109
3083,20000666,CV BAHAGIA JAYA,R04220,MF,Truck 30 M3,30,"1,422,435",DC RANCAEKEK,TM BOGOR 2-7109
3083,20004851,CV Rukun Hidup Indah,R04220,MF,Truck 30 M3,30,"1,478,317",DC RANCAEKEK,TM BOGOR 2-7109
3083,20015242,PT PUSAKA HANTARAN UTAMA,R04220,MF,Truck 30 M3,30,"2,300,000",DC RANCAEKEK,TM BOGOR 2-7109
3083,20015058,PT JEJE HARAPAN TRANSINDO,R04220,MF,Truck 30 M3,30,"3,140,000",DC RANCAEKEK,TM BOGOR 2-7109
3083,20005736,PT Bintang Baru Raya,R04220,MG,Truck 35 M3,35,"1,700,000",DC RANCAEKEK,TM BOGOR 2-7109
3083,20004851,CV Rukun Hidup Indah,R04220,MG,Truck 35 M3,35,"1,828,845",DC RANCAEKEK,TM BOGOR 2-7109
3083,20005736,PT Bintang Baru Raya,R04220,MI,Truck 45 M3,45,"2,200,000",DC RANCAEKEK,TM BOGOR 2-7109
3083,20014754,PT MODENA LOGISTICS INDONESIA,R04220,MI,Truck 45 M3,45,"2,300,000",DC RANCAEKEK,TM BOGOR 2-7109
3083,20004851,CV Rukun Hidup Indah,R04220,MI,Truck 45 M3,45,"2,400,000",DC RANCAEKEK,TM BOGOR 2-7109
3083,20011284,PT RAPI TRANS LOGISTIK INDONESIA,R04220,MI,Truck 45 M3,45,"2,500,000",DC RANCAEKEK,TM BOGOR 2-7109
3083,20015242,PT PUSAKA HANTARAN UTAMA,R04220,MI,Truck 45 M3,45,"2,500,000",DC RANCAEKEK,TM BOGOR 2-7109
3083,20010890,PT Hiba Logistik,R04220,MI,Truck 45 M3,45,"2,600,000",DC RANCAEKEK,TM BOGOR 2-7109
3083,20009128,PT Sinar Guna Lestari,R04220,MI,Truck 45 M3,45,"2,700,000",DC RANCAEKEK,TM BOGOR 2-7109
3083,20010547,PT Catur Global Logistik,R04220,MI,Truck 45 M3,45,"2,700,000",DC RANCAEKEK,TM BOGOR 2-7109
